35	0.028000
66	0.053500
88	0.093500
70	0.107500
12	0.111000
65	0.117500
14	0.118500
24	0.135500
64	0.139000
85	0.147500
31	0.149000
7	0.156000
58	0.159000
86	0.163500
15	0.165500
68	0.181500
6	0.195000
66	0.201500
63	0.205500
7	0.207000
8	0.216000
76	0.222500
9	0.227000
71	0.227500
53	0.241500
10	0.242000
11	0.251000
73	0.253000
48	0.259000
12	0.261000
24	0.262500
13	0.272000
13	0.276000
14	0.279000
61	0.283500
15	0.297000
85	0.301000
1	0.303000
86	0.307500
23	0.313000
5	0.323500
2	0.328000
79	0.330000
42	0.332500
2	0.336000
78	0.343500
2	0.345000
3	0.347000
52	0.347500
77	0.348000
77	0.351500
26	0.353000
3	0.355000
71	0.357000
44	0.358500
3	0.364000
4	0.366000
80	0.366500
29	0.368000
9	0.369500
5	0.372000
30	0.373000
4	0.374000
5	0.380000
4	0.383000
5	0.389000
6	0.389000
21	0.389000
89	0.389500
7	0.391000
6	0.397000
7	0.399000
6	0.406000
8	0.406000
7	0.408000
13	0.408000
13	0.411500
8	0.414000
54	0.414500
6	0.416000
37	0.416000
8	0.423000
9	0.424000
7	0.428000
9	0.432000
2	0.436000
8	0.437000
9	0.441000
10	0.443000
9	0.448000
10	0.451000
69	0.451000
3	0.455000
11	0.455000
2	0.456000
10	0.460000
2	0.461000
10	0.463000
11	0.463000
6	0.466000
11	0.472000
64	0.473000
4	0.474000
3	0.475000
7	0.478000
3	0.480000
5	0.480000
12	0.482000
72	0.483000
8	0.487000
13	0.493000
4	0.494000
6	0.497000
9	0.498000
85	0.498500
4	0.499000
7	0.499000
5	0.500000
14	0.500000
5	0.505000
32	0.508000
73	0.509000
10	0.513000
6	0.514000
8	0.514000
6	0.517000
15	0.518000
7	0.519000
6	0.520000
6	0.522000
11	0.522000
7	0.524000
7	0.526000
7	0.532000
9	0.532000
12	0.532000
8	0.534000
8	0.535000
8	0.539000
8	0.541000
13	0.543000
9	0.546000
28	0.546000
14	0.550000
19	0.550000
10	0.551000
9	0.552000
62	0.556000
9	0.557000
10	0.561000
11	0.563000
10	0.567000
15	0.568000
11	0.570000
10	0.571000
10	0.576000
11	0.576000
66	0.577000
12	0.580000
11	0.583000
12	0.586000
11	0.588000
13	0.591000
13	0.595000
13	0.597000
14	0.598000
75	0.602000
14	0.604000
33	0.605000
89	0.606000
59	0.615500
15	0.616000
30	0.617500
15	0.622000
85	0.632000
52	0.641500
69	0.644000
6	0.648000
7	0.660000
36	0.662500
64	0.666500
8	0.669000
6	0.676000
9	0.680000
7	0.688000
29	0.694500
10	0.695000
8	0.697000
11	0.704000
9	0.708000
28	0.712500
12	0.714000
10	0.723000
55	0.724500
13	0.725000
13	0.727500
11	0.732000
14	0.732000
32	0.734500
1	0.738000
89	0.739000
12	0.742000
94	0.745000
2	0.750000
15	0.750000
78	0.752000
13	0.753000
2	0.759000
14	0.760000
70	0.763000
38	0.766500
