84	0.042
23	0.0855
56	0.0885
22	0.102
71	0.1025
57	0.105
17	0.1055
41	0.112
36	0.114
79	0.115
51	0.1195
42	0.13
91	0.1445
14	0.162
3	0.17
15	0.171
2	0.174
3	0.177
15	0.177
4	0.187
11	0.1905
22	0.195
35	0.2035
23	0.205
65	0.206
5	0.207
69	0.209
6	0.21
20	0.21
33	0.212
2	0.214
7	0.215
24	0.215
3	0.217
32	0.222
8	0.224
25	0.225
4	0.227
33	0.227
9	0.228
10	0.229
91	0.2335
26	0.235
84	0.236
34	0.237
27	0.245
35	0.245
12	0.246
5	0.247
10	0.248
13	0.248
11	0.249
6	0.25
14	0.25
15	0.252
36	0.252
16	0.254
7	0.255
28	0.255
17	0.256
18	0.258
19	0.26
20	0.262
8	0.264
21	0.264
29	0.265
9	0.268
37	0.27
30	0.275
38	0.276
70	0.276
39	0.28
55	0.284
31	0.285
10	0.288
11	0.289
52	0.291
40	0.294
41	0.296
52	0.303
50	0.305
12	0.307
13	0.309
53	0.309
14	0.311
15	0.313
16	0.315
17	0.317
18	0.319
19	0.321
54	0.322
20	0.323
21	0.325
55	0.328
84	0.334
22	0.344
56	0.346
57	0.347
58	0.349
8	0.354
23	0.354
59	0.355
60	0.359
23	0.36
24	0.364
32	0.364
61	0.364
33	0.369
25	0.374
32	0.374
33	0.379
34	0.379
26	0.384
52	0.386
35	0.387
12	0.388
34	0.389
13	0.39
14	0.392
53	0.392
15	0.394
27	0.394
36	0.394
16	0.396
35	0.397
17	0.398
22	0.398
2	0.4
18	0.4
19	0.402
3	0.403
52	0.403
20	0.404
28	0.404
36	0.404
54	0.405
21	0.406
23	0.408
53	0.409
55	0.411
37	0.412
4	0.413
29	0.414
84	0.415
24	0.418
38	0.418
5	0.4185
37	0.422
39	0.422
54	0.422
30	0.424
52	0.427
25	0.428
38	0.428
55	0.428
56	0.429
57	0.43
39	0.432
58	0.432
5	0.433
53	0.433
31	0.434
46	0.435
6	0.436
40	0.436
26	0.438
41	0.438
59	0.438
7	0.441
60	0.442
2	0.446
40	0.446
54	0.446
56	0.446
57	0.447
61	0.447
27	0.448
41	0.448
3	0.449
58	0.449
8	0.45
27	0.452
55	0.452
9	0.454
59	0.455
28	0.458
4	0.459
60	0.459
47	0.4615
61	0.464
29	0.468
56	0.47
57	0.471
58	0.473
10	0.474
11	0.475
30	0.478
5	0.479
59	0.479
6	0.482
60	0.483
91	0.483
7	0.487
31	0.488
61	0.488
32	0.489
51	0.4925
33	0.494
72	0.494
8	0.496
9	0.5
42	0.501
34	0.504
66	0.5065
84	0.5075
67	0.5115
35	0.512
36	0.519
10	0.52
11	0.521
37	0.537
38	0.543
39	0.547
40	0.561
41	0.563
45	0.585
48	0.5985
48	0.605
22	0.61
48	0.61
15	0.611
2	0.614
3	0.617
23	0.62
84	0.623
4	0.627
67	0.6275
24	0.63
52	0.631
53	0.637
52	0.638
25	0.64
53	0.644
5	0.647
6	0.65
26	0.65
54	0.65
60	0.65
7	0.655
55	0.656
54	0.657
27	0.66
91	0.6605
44	0.6625
55	0.663
8	0.664
9	0.668
12	0.67
28	0.67
13	0.672
14	0.674
56	0.674
57	0.675
28	0.6755
99	0.6755
15	0.676
2	0.677
58	0.677
16	0.678
3	0.68
17	0.68
29	0.68
56	0.681
18	0.682
57	0.682
59	0.683
2	0.684
19	0.684
58	0.684
20	0.686
3	0.687
60	0.687
10	0.688
21	0.688
11	0.689
4	0.69
30	0.69
59	0.69
43	0.691
61	0.692
77	0.692
60	0.694
62	0.694
4	0.697
61	0.699
31	0.7
84	0.7015
5	0.71
6	0.713
5	0.717
70	0.7175
7	0.718
6	0.72
7	0.725
8	0.727
2	0.731
9	0.731
3	0.734
8	0.734
9	0.738
4	0.744
52	0.745
10	0.751
53	0.751
11	0.752
2	0.757
10	0.758
11	0.759
3	0.76
5	0.764
54	0.764
6	0.767
4	0.77
55	0.77
7	0.772
8	0.781
9	0.785
12	0.788
56	0.788
57	0.789
5	0.79
13	0.79
58	0.791
14	0.792
6	0.793
15	0.794
16	0.796
59	0.797
7	0.798
17	0.798
18	0.8
60	0.801
84	0.801
19	0.802
20	0.804
10	0.805
41	0.805
11	0.806
21	0.806
61	0.806
8	0.807
9	0.811
25	0.8165
76	0.8265
10	0.831
11	0.832
67	0.8345
72	0.8345
22	0.837
63	0.839
67	0.84
22	0.842
68	0.8435
23	0.847
32	0.848
64	0.8485
23	0.852
33	0.853
24	0.857
99	0.8575
24	0.862
34	0.863
25	0.867
35	0.871
25	0.872
26	0.877
31	0.878
36	0.878
26	0.882
27	0.887
27	0.892
48	0.892
37	0.896
28	0.897
28	0.902
38	0.902
39	0.906
29	0.907
29	0.912
30	0.917
91	0.917
40	0.92
