12	0.007
13	0.009
14	0.011
32	0.011
15	0.013
16	0.015
17	0.017
18	0.019
54	0.0195
19	0.021
33	0.021
20	0.023
99	0.023
21	0.025
52	0.025
34	0.026
52	0.0285
53	0.029
79	0.03
35	0.036
49	0.0365
95	0.04
54	0.047
36	0.049
55	0.054
56	0.055
58	0.0575
58	0.0605
2	0.061
22	0.062
37	0.065
3	0.069
23	0.072
38	0.075
57	0.075
58	0.079
2	0.081
24	0.082
32	0.084
58	0.0855
39	0.086
59	0.087
40	0.088
3	0.089
4	0.089
25	0.092
5	0.093
80	0.093
33	0.094
41	0.095
12	0.098
99	0.098
34	0.099
2	0.1
13	0.1
14	0.102
26	0.102
60	0.103
15	0.104
61	0.104
6	0.106
16	0.106
7	0.107
3	0.108
17	0.108
66	0.1085
4	0.109
35	0.109
18	0.11
19	0.112
27	0.112
96	0.112
5	0.113
20	0.114
21	0.116
18	0.1165
8	0.117
48	0.118
32	0.12
28	0.122
36	0.122
6	0.126
7	0.127
4	0.128
12	0.129
33	0.13
13	0.131
5	0.132
9	0.132
29	0.132
14	0.133
52	0.133
15	0.135
34	0.135
8	0.137
16	0.137
53	0.137
22	0.138
37	0.138
52	0.138
17	0.139
18	0.141
30	0.142
53	0.142
19	0.143
77	0.144
6	0.145
20	0.145
35	0.145
52	0.145
7	0.146
21	0.147
23	0.148
38	0.148
53	0.149
9	0.152
10	0.152
31	0.152
52	0.153
11	0.154
12	0.154
54	0.155
2	0.156
8	0.156
13	0.156
53	0.157
14	0.158
24	0.158
36	0.158
39	0.159
15	0.16
54	0.16
40	0.161
16	0.162
55	0.162
56	0.163
3	0.164
17	0.164
18	0.166
54	0.167
55	0.167
19	0.168
25	0.168
41	0.168
56	0.168
20	0.17
9	0.171
10	0.172
21	0.172
11	0.174
37	0.174
55	0.174
76	0.174
54	0.175
56	0.175
50	0.1775
26	0.178
55	0.182
56	0.183
57	0.183
4	0.184
38	0.184
2	0.186
58	0.187
5	0.188
27	0.188
57	0.188
10	0.191
58	0.1915
58	0.192
11	0.193
3	0.194
39	0.195
57	0.195
59	0.195
40	0.197
28	0.198
87	0.198
58	0.199
32	0.2
59	0.2
6	0.201
7	0.202
57	0.203
41	0.204
52	0.207
58	0.207
59	0.207
29	0.208
33	0.21
53	0.211
60	0.211
8	0.212
61	0.212
96	0.2135
4	0.214
34	0.215
59	0.215
60	0.216
61	0.217
5	0.218
30	0.218
60	0.223
61	0.224
35	0.225
9	0.227
75	0.2275
31	0.228
54	0.229
6	0.231
60	0.231
7	0.232
61	0.232
55	0.236
56	0.237
36	0.238
8	0.242
22	0.245
22	0.246
10	0.247
11	0.249
37	0.254
71	0.254
23	0.255
23	0.256
9	0.257
